{'reviewerID': 'UqNSytSc3hiYfKVCGwvLCg', 'rate_deviation': 0.0817, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2553}
{'reviewerID': '-bP_0958iUZl9SEyjjPrBg', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'v07K-Mq5-uBmIuNuXL4KMg', 'rate_deviation': 0.0802, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.2134}
{'reviewerID': 'hK68rTlU8Uyu4vkXkRBELA', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Rh-H_X13Y7JPachCTzme0w', 'rate_deviation': 0.065, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1881}
{'reviewerID': 'ujAPtw5zOExlCHsYAs219g', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0NZkfmiGNl48EJruCXlbsQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'RKSAHW5KTjmnG7YctaV3GQ', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'cg4lPnUprn66iAfVg3kAsg', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '78lm9SSxJ6t2t_Vevyt2JQ', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'GMdOKOTiy9EdeFxUCkIu_w', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'lwb-Cx9RBTcIyINukkm-XQ', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'W8IFNv9UGOJMg3zwBHMXrA', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'HcFSOOxiH4MoYCpsDw324w', 'rate_deviation': 0.1554, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1066}
{'reviewerID': 'WbXrH5VcHM717lrz2tCv2Q', 'rate_deviation': 0.2612, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'v3FadeRQY05oyNU2ergoQw', 'rate_deviation': 0.1122, 'first_time': 0.0001, 'burstiness': 0.95, 'content_similarity': 0.1514}
{'reviewerID': 'y-2wR8-10Tbat_cqtJOIxw', 'rate_deviation': 0.0626, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KRNOnUV_2adeNIYreN1Iaw', 'rate_deviation': 0.1134, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': 'oWDzbX3E9cb8bGdoeo0OPQ', 'rate_deviation': 0.039, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'jjL3jusSta-7k4-cPJq6Gw', 'rate_deviation': 0.1601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LgdmczjO47SjwwTrAjqJcw', 'rate_deviation': 0.0954, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1835}
{'reviewerID': 'FMzJXrYV-gprjSAJL9UThg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'c8vS8PiV23vC7-gBOv5_Bw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '7EaPhtI69HEcGAvX0tFEkA', 'rate_deviation': 0.3126, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1213}
{'reviewerID': 'pVdYRFIb-Q1CBOdHA6CsKQ', 'rate_deviation': 0.0201, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nqb5kKa4nHQtVq6zQZtnxg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'FQ96S98mbpYIGQ3jAvyGRw', 'rate_deviation': 0.1751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'E4SfIfuU0H3RtDKwDvc_Uw', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_DwnouYpgVtUMhnvkrMiMw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'AB7TvtHwTncep_Lmt9nLrw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'PI2F7Zd8aPene41IYQxllw', 'rate_deviation': 0.135, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3037}
{'reviewerID': '5lorM2r9y2LWp9z1Azut1g', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0ISAHQe1Tojcpj8RqVccgw', 'rate_deviation': 0.1557, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'rBkTjwLuTxQZVLpW7Jc37w', 'rate_deviation': 0.1, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2643}
{'reviewerID': '5pfAggYxzNZxcf00m8H2dA', 'rate_deviation': 0.1595, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1978}
{'reviewerID': 'prFf8HxH2XmoZ5uaYDzPBw', 'rate_deviation': 0.179, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'k5Ik1WqW6V1RgUtVwWUzgw', 'rate_deviation': 0.261, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0887}
{'reviewerID': 'Ace93YYBOLfLC2379sEbzQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_w1VPGRQ57sFIyNg0PXS3g', 'rate_deviation': 0.2701, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.057}
{'reviewerID': 'IKs2yMEHj0DOHRPg91UZHQ', 'rate_deviation': 0.1813, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3411}
{'reviewerID': '7Oh3I3WgYL8BIEQx9i9IJw', 'rate_deviation': 0.1134, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0828}
{'reviewerID': 'XJgRdHOsgypEba4oKwAh1w', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'T_srLp4IZWWXAf3CN7uz8w', 'rate_deviation': 0.1289, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0474}
{'reviewerID': 'A7Uw9Piay95fIcCdCe6Puw', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'b16__i6_AgoWqExKVZNV3w', 'rate_deviation': 0.1314, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'tAuDsZnpfoxcSeai5kl98Q', 'rate_deviation': 0.1294, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.1901}
{'reviewerID': 'uHlnWn_QnCzVIFGjudh8Cw', 'rate_deviation': 0.25, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1571}
{'reviewerID': '10v37RNGRykJrC5OWfBsaA', 'rate_deviation': 0.0376, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'JtiUbgidz7yX05v0CkCuWw', 'rate_deviation': 0.0731, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.098}
{'reviewerID': '5KdOiSy6n9pB2fTlvrrdbA', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'cnhDje6dJEojPtIyIsBd2g', 'rate_deviation': 0.1715, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VCmPkjetq8QMatDGHExfUA', 'rate_deviation': 0.1601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'fs9Jx4jmGUN4FRWMSv89Sg', 'rate_deviation': 0.131, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1754}
{'reviewerID': 'bI7BeJqPRoV7NiMJu_UbLg', 'rate_deviation': 0.1348, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3487}
{'reviewerID': 'UdO1db8gqe1bLq_x1h9XMA', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2422}
{'reviewerID': 'jcOl4Acm_CKgiGJbSmsVUA', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'HjWRQ1DM69kX6Lhb0FQ7zA', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-NED65lEaSVeDVXyJrtqTg', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'AImz9OhFhh8jgY4dlosl9g', 'rate_deviation': 0.1563, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2277}
{'reviewerID': 'gW9HHTQpDxowkOzIUhbzPA', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KM6YJAxmgt6TqD207qfVHw', 'rate_deviation': 0.0572, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'fgTtG2nIHvmIMIHHKwYbRA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '28vadi0p2aB9USFSCSDnLQ', 'rate_deviation': 0.145, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.0826}
{'reviewerID': 'CgHbSPnkpCBn-EJkwJeghA', 'rate_deviation': 0.0683, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'tpl05g4-GRFpHC4ImACD3g', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5wRCMyU9dEdkja_mO0qfeQ', 'rate_deviation': 0.1123, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2324}
{'reviewerID': 'ps5HcO2DL3UpbDxhhFcwgA', 'rate_deviation': 0.113, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': '4ebU3_Q7doOvbkGROqfpNw', 'rate_deviation': 0.1985, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.374}
{'reviewerID': 'FZu3S5wwehq2BbpPE37BHQ', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'T5GcMGEOpGoTBtdtxuib2g', 'rate_deviation': 0.2544, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1019}
{'reviewerID': '2MmSdcu9xXoy_l1OeSXr2Q', 'rate_deviation': 0.108, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.156}
{'reviewerID': '-mKx-iHJhMI2MWEkaAhTpA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5m9DOSMJ75Hfhd88q5ccvA', 'rate_deviation': 0.2168, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'bal9xo8XzYVm6RTdpPDyCQ', 'rate_deviation': 0.0959, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0663}
{'reviewerID': 'afHFsG7A3ZUQs7_sKFmwHA', 'rate_deviation': 0.027, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2387}
{'reviewerID': '7oLC7KQvl41km4ngyoIpwg', 'rate_deviation': 0.0738, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ra9_sObtJotOQ2AqQ48-aQ', 'rate_deviation': 0.2501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'gUyxVA_YYh3tQloAhY5SHA', 'rate_deviation': 0.0875, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2634}
{'reviewerID': 'F1rIfM1lVvpeaOxOe9D3ZQ', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'gHBXhE4dHyvoZ2aXpr_PLg', 'rate_deviation': 0.1942, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-sZsovkOVzZVhke3fxrbtA', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'OZXyrt76Y7yw63YR5Ki99Q', 'rate_deviation': 0.18, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3315}
{'reviewerID': 'X-GtUMe6QSoPE_kkiXkJKQ', 'rate_deviation': 0.2078, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vqxPzelXY4QPTEcW983-lA', 'rate_deviation': 0.0101, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Hfxl-wodL_f1ACvArgGypw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '6jJaCmz5-mm1KpMhK4XsGA', 'rate_deviation': 0.1318, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2413}
{'reviewerID': '4vorMm8WgzbvmKVLEuncOQ', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qIIBY2HCyah3MYFNoIf4nQ', 'rate_deviation': 0.0667, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1316}
{'reviewerID': 'TxHpROvA5h-pb__h82o-yA', 'rate_deviation': 0.1078, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'RGsU9m9Ep2DMDm-lUXHHhQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'P_WjVwhQj35NanrTHVux0g', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'b8fbXpfa1gi5rQnjXgAm0Q', 'rate_deviation': 0.1131, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2298}
{'reviewerID': 'w2o8rsUA_NkNd5AbUDO3nw', 'rate_deviation': 0.1002, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.0792}
{'reviewerID': 'hj4ThTcXYwUXJwBRPCauTw', 'rate_deviation': 0.1026, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.0954}
{'reviewerID': 'a4frm0QkLWLJV4P7nHcFbw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'm8r93MKIljjtmktJaI1JAA', 'rate_deviation': 0.0401, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ByX2phnKa0zCeygQjtHftA', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': 'tZoZKgTZIRNSWoAhEyl0Ww', 'rate_deviation': 0.2262, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2746}
{'reviewerID': '_DkTpla00SQ-CD-BULeQWw', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Za5Fraf7DtsL07i8Ts5-ww', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'yJAkBODmbaBQnaCgMlGsbQ', 'rate_deviation': 0.1626, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'xP1jrr_fW6KZ-MDkrOPtaQ', 'rate_deviation': 0.0945, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.012}
{'reviewerID': 'DLx_kvf6OQGK5Rcuda3opw', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'hqZVM_5DNTtHqU9H1fIIpQ', 'rate_deviation': 0.1158, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1752}
{'reviewerID': 'cLuHg5-cH0Qg1UEAOnetdg', 'rate_deviation': 0.0726, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1981}
{'reviewerID': 'NHW-3Jk4gfK42qKJxqjDMg', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'f4PEaSXeSH3ErefP17krug', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 's9b3hmcn1Abj6gTeiMU2mA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nzRWr5fYr18TPDWPGxjVwA', 'rate_deviation': 0.1239, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.1837}
{'reviewerID': 'Hsy1zhdv1QuU-EfIVF-hDQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1277}
{'reviewerID': 'uhCgYSz-nRr26JV5e43GnQ', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'W1gO_eI8Jh_FDvnCvJDRYg', 'rate_deviation': 0.22, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0838}
{'reviewerID': 'ZzA0WFwnssx4YbweV9AIzA', 'rate_deviation': 0.2334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.085}
{'reviewerID': '_XjydTHp8aLTs8GM-BoknA', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '24jqkQyAZ7QEL0mUaDc7qg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 't_DQ8-f9P2t-IXfQN3Me1A', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KeuhteHe76DxDlXnkWoDwA', 'rate_deviation': 0.1167, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.0844}
{'reviewerID': 'j0Shp7LADIKu9SBh82sFWQ', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vJhfgkIXwcCVQ7DO98KO0A', 'rate_deviation': 0.1801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'MCZdOHixx2U3VcXm5ug31Q', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'oApSDzl9_Q2CELTcTzXLZg', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'olFaoKB4saSQEzsrDQ54DA', 'rate_deviation': 0.0858, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0906}
{'reviewerID': '7NQEFQ65pcBXDC5vyyF6Mw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Ob_2GHBddQcogXDP_iip4g', 'rate_deviation': 0.1611, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1965}
{'reviewerID': '0_itmHmaMfJTR3aQoQF0Mg', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3JqNChTo_ZAJtT57dL2NSQ', 'rate_deviation': 0.1667, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0525}
{'reviewerID': '3OT8EyfBYJHT5YNT7WDSvA', 'rate_deviation': 0.05, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2949}
{'reviewerID': 'P6t2NAT1BagBtKICQBxaBw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'PECXedG2F9cOUN_9Otru6Q', 'rate_deviation': 0.1092, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0943}
{'reviewerID': '-6L7WCf1xtUuTsXIw2dwOg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qt3OxGfR1XWSSDBfoBXrdA', 'rate_deviation': 0.1212, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Qte6GQ_pMgZh9BxjIx-zhw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '4hhxBa6q4cFXdNhD_7fzzg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'btNAzOwxZR-mgQk-J7_BxQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-9CxMilArd4h1h-je5WkHQ', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Q9ZzBvrzeVz1SMaj5kx7qA', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.099}
{'reviewerID': 'aCe8MWt8vvvSHG9JQA-Vkg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'dAzVA6HsRJMcyzPx6RsTQw', 'rate_deviation': 0.1109, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': '5pBi1CSpm9467jh7PSBDkA', 'rate_deviation': 0.141, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.0761}
{'reviewerID': 'nHoah6KEprB69wo8kfbClg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1183}
{'reviewerID': 'G02uT73065mZGqzZfi6Zeg', 'rate_deviation': 0.0897, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0829}
{'reviewerID': 'b0lXNnfnZpKPv7xNwpG3Ig', 'rate_deviation': 0.1036, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.063}
{'reviewerID': 'PjWbZe8ZpO1_sugOACJ7qw', 'rate_deviation': 0.0901, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9Ge63207w1HL5OcfnTfu_g', 'rate_deviation': 0.0201, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Hg4wTm-lQFkFfu7HfOneRg', 'rate_deviation': 0.0701, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0601}
{'reviewerID': 'QEn-hTSA2JzmW-2VVrL5jg', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nxqgF-3oI3x5N-KFMNPZIw', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qWTeFVdxXS-H5l41XA_Lxw', 'rate_deviation': 0.25, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': 'TVArap00OB9lOozVQdBH1A', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'GB3qwSzhx2d8DmDSImBWdg', 'rate_deviation': 0.0945, 'first_time': 0.0001, 'burstiness': 0.35, 'content_similarity': 0.0767}
{'reviewerID': 'MekYxeI5eZ6ZEcAml8wBcQ', 'rate_deviation': 0.1648, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1077}
{'reviewerID': 'SBWy7wzlHokEdK4UGx3XsQ', 'rate_deviation': 0.2084, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.0545}
{'reviewerID': 'go6L5gWHdbKAC2i_9GLDkw', 'rate_deviation': 0.1168, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'iaUN-HRLCqYW9ZE4LT9CTQ', 'rate_deviation': 0.0381, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1083}
{'reviewerID': 'aqbljpXPrgMOWLRNpmyZXA', 'rate_deviation': 0.11, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1546}
{'reviewerID': 'ven2za0QULM6moAPATozNw', 'rate_deviation': 0.1167, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1445}
{'reviewerID': 'dpEtyfB2o7MH1Mc_Ygoolg', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'JBEgzBEXq134QDgrAJ7D-g', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '7HRucAf3rBQPPht_DPlXCw', 'rate_deviation': 0.0815, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2194}
{'reviewerID': 'PEp5ytDnZ34r4KQuab-aog', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Ct_iomHIGsa6qvQ8_bZ1Tw', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5cfAcNe7iEiv4ASI-UasdQ', 'rate_deviation': 0.1078, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
